dt,is_weekend,is_public_holiday,holiday_name,is_salary_disbursement,is_ramadan,days_to_salary,days_from_salary,week_of_year,month,quarter,year
2025-03-18,false,false,,false,true,7,21,12,3,1,2025
2025-03-19,false,false,,false,true,6,22,12,3,1,2025
2025-03-20,false,false,,true,true,5,23,12,3,1,2025
2025-03-21,true,false,,true,true,4,24,12,3,1,2025
2025-03-22,true,false,,true,true,3,25,12,3,1,2025
2025-03-23,false,false,,true,true,2,26,12,3,1,2025
2025-03-24,false,false,,true,true,1,27,13,3,1,2025
2025-03-25,false,false,,true,true,0,0,13,3,1,2025
2025-03-26,false,false,,true,true,30,1,13,3,1,2025
2025-03-27,false,false,,true,true,29,2,13,3,1,2025
2025-03-28,true,false,,false,true,28,3,13,3,1,2025
2025-03-29,true,false,,false,true,27,4,13,3,1,2025
2025-03-30,false,true,Eid al-Fitr,false,false,26,5,13,3,1,2025
2025-03-31,false,true,Eid al-Fitr,false,false,25,6,14,3,1,2025
2025-04-01,false,true,Eid al-Fitr,false,false,24,7,14,4,2,2025
2025-04-02,false,false,,false,false,23,8,14,4,2,2025
2025-04-03,false,false,,false,false,22,9,14,4,2,2025
2025-04-04,true,false,,false,false,21,10,14,4,2,2025
2025-04-05,true,false,,false,false,20,11,14,4,2,2025
2025-04-06,false,false,,false,false,19,12,14,4,2,2025
2025-04-07,false,false,,false,false,18,13,15,4,2,2025
2025-04-08,false,false,,false,false,17,14,15,4,2,2025
2025-04-09,false,false,,false,false,16,15,15,4,2,2025
2025-04-10,false,false,,false,false,15,16,15,4,2,2025
2025-04-11,true,false,,false,false,14,17,15,4,2,2025
2025-04-12,true,false,,false,false,13,18,15,4,2,2025
2025-04-13,false,false,,false,false,12,19,15,4,2,2025
2025-04-14,false,false,,false,false,11,20,16,4,2,2025
2025-04-15,false,false,,false,false,10,21,16,4,2,2025
2025-04-16,false,false,,false,false,9,22,16,4,2,2025
2025-04-17,false,false,,false,false,8,23,16,4,2,2025
2025-04-18,true,false,,false,false,7,24,16,4,2,2025
2025-04-19,true,false,,false,false,6,25,16,4,2,2025
2025-04-20,false,false,,true,false,5,26,16,4,2,2025
2025-04-21,false,false,,true,false,4,27,17,4,2,2025
2025-04-22,false,false,,true,false,3,28,17,4,2,2025
2025-04-23,false,false,,true,false,2,29,17,4,2,2025
2025-04-24,false,false,,true,false,1,30,17,4,2,2025
2025-04-25,true,false,,true,false,0,0,17,4,2,2025
2025-04-26,true,false,,true,false,29,1,17,4,2,2025
2025-04-27,false,false,,true,false,28,2,17,4,2,2025
2025-04-28,false,false,,false,false,27,3,18,4,2,2025
2025-04-29,false,false,,false,false,26,4,18,4,2,2025
2025-04-30,false,false,,false,false,25,5,18,4,2,2025
2025-05-01,false,false,,false,false,24,6,18,5,2,2025
2025-05-02,true,false,,false,false,23,7,18,5,2,2025
2025-05-03,true,false,,false,false,22,8,18,5,2,2025
2025-05-04,false,false,,false,false,21,9,18,5,2,2025
2025-05-05,false,false,,false,false,20,10,19,5,2,2025
2025-05-06,false,false,,false,false,19,11,19,5,2,2025
2025-05-07,false,false,,false,false,18,12,19,5,2,2025
2025-05-08,false,false,,false,false,17,13,19,5,2,2025
2025-05-09,true,false,,false,false,16,14,19,5,2,2025
2025-05-10,true,false,,false,false,15,15,19,5,2,2025
2025-05-11,false,false,,false,false,14,16,19,5,2,2025
2025-05-12,false,false,,false,false,13,17,20,5,2,2025
2025-05-13,false,false,,false,false,12,18,20,5,2,2025
2025-05-14,false,false,,false,false,11,19,20,5,2,2025
2025-05-15,false,false,,false,false,10,20,20,5,2,2025
2025-05-16,true,false,,false,false,9,21,20,5,2,2025
2025-05-17,true,false,,false,false,8,22,20,5,2,2025
2025-05-18,false,false,,false,false,7,23,20,5,2,2025
2025-05-19,false,false,,false,false,6,24,21,5,2,2025
2025-05-20,false,false,,true,false,5,25,21,5,2,2025
2025-05-21,false,false,,true,false,4,26,21,5,2,2025
2025-05-22,false,false,,true,false,3,27,21,5,2,2025
2025-05-23,true,false,,true,false,2,28,21,5,2,2025
2025-05-24,true,false,,true,false,1,29,21,5,2,2025
2025-05-25,false,false,,true,false,0,0,21,5,2,2025
2025-05-26,false,false,,true,false,30,1,22,5,2,2025
2025-05-27,false,false,,true,false,29,2,22,5,2,2025
2025-05-28,false,false,,false,false,28,3,22,5,2,2025
2025-05-29,false,false,,false,false,27,4,22,5,2,2025
2025-05-30,true,false,,false,false,26,5,22,5,2,2025
2025-05-31,true,false,,false,false,25,6,22,5,2,2025
2025-06-01,false,false,,false,false,24,7,22,6,2,2025
2025-06-02,false,false,,false,false,23,8,23,6,2,2025
2025-06-03,false,false,,false,false,22,9,23,6,2,2025
2025-06-04,false,false,,false,false,21,10,23,6,2,2025
2025-06-05,false,false,,false,false,20,11,23,6,2,2025
2025-06-06,true,false,,false,false,19,12,23,6,2,2025
2025-06-07,true,false,,false,false,18,13,23,6,2,2025
2025-06-08,false,true,Eid al-Adha,false,false,17,14,23,6,2,2025
2025-06-09,false,true,Eid al-Adha,false,false,16,15,24,6,2,2025
2025-06-10,false,true,Eid al-Adha,false,false,15,16,24,6,2,2025
2025-06-11,false,true,Eid al-Adha,false,false,14,17,24,6,2,2025
2025-06-12,false,false,,false,false,13,18,24,6,2,2025
2025-06-13,true,false,,false,false,12,19,24,6,2,2025
2025-06-14,true,false,,false,false,11,20,24,6,2,2025
2025-06-15,false,false,,false,false,10,21,24,6,2,2025
2025-06-16,false,false,,false,false,9,22,25,6,2,2025
2025-06-17,false,false,,false,false,8,23,25,6,2,2025
2025-06-18,false,false,,false,false,7,24,25,6,2,2025
2025-06-19,false,false,,false,false,6,25,25,6,2,2025
2025-06-20,true,false,,true,false,5,26,25,6,2,2025
2025-06-21,true,false,,true,false,4,27,25,6,2,2025
2025-06-22,false,false,,true,false,3,28,25,6,2,2025
2025-06-23,false,false,,true,false,2,29,26,6,2,2025
2025-06-24,false,false,,true,false,1,30,26,6,2,2025
2025-06-25,false,false,,true,false,0,0,26,6,2,2025
2025-06-26,false,false,,true,false,29,1,26,6,2,2025
2025-06-27,true,false,,true,false,28,2,26,6,2,2025
2025-06-28,true,false,,false,false,27,3,26,6,2,2025
2025-06-29,false,false,,false,false,26,4,26,6,2,2025
2025-06-30,false,false,,false,false,25,5,27,6,2,2025
2025-07-01,false,false,,false,false,24,6,27,7,3,2025
2025-07-02,false,false,,false,false,23,7,27,7,3,2025
2025-07-03,false,false,,false,false,22,8,27,7,3,2025
2025-07-04,true,false,,false,false,21,9,27,7,3,2025
2025-07-05,true,false,,false,false,20,10,27,7,3,2025
2025-07-06,false,false,,false,false,19,11,27,7,3,2025
2025-07-07,false,false,,false,false,18,12,28,7,3,2025
2025-07-08,false,false,,false,false,17,13,28,7,3,2025
2025-07-09,false,false,,false,false,16,14,28,7,3,2025
2025-07-10,false,false,,false,false,15,15,28,7,3,2025
2025-07-11,true,false,,false,false,14,16,28,7,3,2025
2025-07-12,true,false,,false,false,13,17,28,7,3,2025
2025-07-13,false,false,,false,false,12,18,28,7,3,2025
2025-07-14,false,false,,false,false,11,19,29,7,3,2025
2025-07-15,false,false,,false,false,10,20,29,7,3,2025
2025-07-16,false,false,,false,false,9,21,29,7,3,2025
2025-07-17,false,false,,false,false,8,22,29,7,3,2025
2025-07-18,true,false,,false,false,7,23,29,7,3,2025
2025-07-19,true,false,,false,false,6,24,29,7,3,2025
2025-07-20,false,false,,true,false,5,25,29,7,3,2025
2025-07-21,false,false,,true,false,4,26,30,7,3,2025
2025-07-22,false,false,,true,false,3,27,30,7,3,2025
2025-07-23,false,false,,true,false,2,28,30,7,3,2025
2025-07-24,false,false,,true,false,1,29,30,7,3,2025
2025-07-25,true,false,,true,false,0,0,30,7,3,2025
2025-07-26,true,false,,true,false,30,1,30,7,3,2025
2025-07-27,false,false,,true,false,29,2,30,7,3,2025
2025-07-28,false,false,,false,false,28,3,31,7,3,2025
2025-07-29,false,false,,false,false,27,4,31,7,3,2025
2025-07-30,false,false,,false,false,26,5,31,7,3,2025
2025-07-31,false,false,,false,false,25,6,31,7,3,2025
2025-08-01,true,false,,false,false,24,7,31,8,3,2025
2025-08-02,true,false,,false,false,23,8,31,8,3,2025
2025-08-03,false,false,,false,false,22,9,31,8,3,2025
2025-08-04,false,false,,false,false,21,10,32,8,3,2025
2025-08-05,false,false,,false,false,20,11,32,8,3,2025
2025-08-06,false,false,,false,false,19,12,32,8,3,2025
2025-08-07,false,false,,false,false,18,13,32,8,3,2025
2025-08-08,true,false,,false,false,17,14,32,8,3,2025
2025-08-09,true,false,,false,false,16,15,32,8,3,2025
2025-08-10,false,false,,false,false,15,16,32,8,3,2025
2025-08-11,false,false,,false,false,14,17,33,8,3,2025
2025-08-12,false,false,,false,false,13,18,33,8,3,2025
2025-08-13,false,false,,false,false,12,19,33,8,3,2025
2025-08-14,false,false,,false,false,11,20,33,8,3,2025
2025-08-15,true,false,,false,false,10,21,33,8,3,2025
2025-08-16,true,false,,false,false,9,22,33,8,3,2025
2025-08-17,false,false,,false,false,8,23,33,8,3,2025
2025-08-18,false,false,,false,false,7,24,34,8,3,2025
2025-08-19,false,false,,false,false,6,25,34,8,3,2025
2025-08-20,false,false,,true,false,5,26,34,8,3,2025
2025-08-21,false,false,,true,false,4,27,34,8,3,2025
2025-08-22,true,false,,true,false,3,28,34,8,3,2025
2025-08-23,true,false,,true,false,2,29,34,8,3,2025
2025-08-24,false,false,,true,false,1,30,34,8,3,2025
2025-08-25,false,false,,true,false,0,0,35,8,3,2025
2025-08-26,false,false,,true,false,30,1,35,8,3,2025
2025-08-27,false,false,,true,false,29,2,35,8,3,2025
2025-08-28,false,false,,false,false,28,3,35,8,3,2025
2025-08-29,true,false,,false,false,27,4,35,8,3,2025
2025-08-30,true,false,,false,false,26,5,35,8,3,2025
2025-08-31,false,false,,false,false,25,6,35,8,3,2025
2025-09-01,false,false,,false,false,24,7,36,9,3,2025
2025-09-02,false,false,,false,false,23,8,36,9,3,2025
2025-09-03,false,false,,false,false,22,9,36,9,3,2025
2025-09-04,false,false,,false,false,21,10,36,9,3,2025
2025-09-05,true,false,,false,false,20,11,36,9,3,2025
2025-09-06,true,false,,false,false,19,12,36,9,3,2025
2025-09-07,false,false,,false,false,18,13,36,9,3,2025
2025-09-08,false,false,,false,false,17,14,37,9,3,2025
2025-09-09,false,false,,false,false,16,15,37,9,3,2025
2025-09-10,false,false,,false,false,15,16,37,9,3,2025
2025-09-11,false,false,,false,false,14,17,37,9,3,2025
2025-09-12,true,false,,false,false,13,18,37,9,3,2025
2025-09-13,true,false,,false,false,12,19,37,9,3,2025
2025-09-14,false,false,,false,false,11,20,37,9,3,2025
2025-09-15,false,false,,false,false,10,21,38,9,3,2025
2025-09-16,false,false,,false,false,9,22,38,9,3,2025
2025-09-17,false,false,,false,false,8,23,38,9,3,2025
2025-09-18,false,false,,false,false,7,24,38,9,3,2025
2025-09-19,true,false,,false,false,6,25,38,9,3,2025
2025-09-20,true,false,,true,false,5,26,38,9,3,2025
2025-09-21,false,false,,true,false,4,27,38,9,3,2025
2025-09-22,false,false,,true,false,3,28,39,9,3,2025
2025-09-23,false,false,,true,false,2,29,39,9,3,2025
2025-09-24,false,false,,true,false,1,30,39,9,3,2025
2025-09-25,false,false,,true,false,0,0,39,9,3,2025
2025-09-26,true,false,,true,false,29,1,39,9,3,2025
2025-09-27,true,false,,true,false,28,2,39,9,3,2025
2025-09-28,false,false,,false,false,27,3,39,9,3,2025
2025-09-29,false,false,,false,false,26,4,40,9,3,2025
2025-09-30,false,false,,false,false,25,5,40,9,3,2025
2025-10-01,false,false,,false,false,24,6,40,10,4,2025
2025-10-02,false,false,,false,false,23,7,40,10,4,2025
2025-10-03,true,false,,false,false,22,8,40,10,4,2025
2025-10-04,true,false,,false,false,21,9,40,10,4,2025
2025-10-05,false,false,,false,false,20,10,40,10,4,2025
2025-10-06,false,false,,false,false,19,11,41,10,4,2025
2025-10-07,false,false,,false,false,18,12,41,10,4,2025
2025-10-08,false,false,,false,false,17,13,41,10,4,2025
2025-10-09,false,false,,false,false,16,14,41,10,4,2025
2025-10-10,true,false,,false,false,15,15,41,10,4,2025
2025-10-11,true,false,,false,false,14,16,41,10,4,2025
2025-10-12,false,false,,false,false,13,17,41,10,4,2025
2025-10-13,false,false,,false,false,12,18,42,10,4,2025
2025-10-14,false,false,,false,false,11,19,42,10,4,2025
2025-10-15,false,false,,false,false,10,20,42,10,4,2025
2025-10-16,false,false,,false,false,9,21,42,10,4,2025
2025-10-17,true,false,,false,false,8,22,42,10,4,2025
2025-10-18,true,false,,false,false,7,23,42,10,4,2025
2025-10-19,false,false,,false,false,6,24,42,10,4,2025
2025-10-20,false,false,,true,false,5,25,43,10,4,2025
2025-10-21,false,false,,true,false,4,26,43,10,4,2025
2025-10-22,false,false,,true,false,3,27,43,10,4,2025
2025-10-23,false,false,,true,false,2,28,43,10,4,2025
2025-10-24,true,false,,true,false,1,29,43,10,4,2025
2025-10-25,true,false,,true,false,0,0,43,10,4,2025
2025-10-26,false,false,,true,false,30,1,43,10,4,2025
2025-10-27,false,false,,true,false,29,2,44,10,4,2025
2025-10-28,false,false,,false,false,28,3,44,10,4,2025
2025-10-29,false,false,,false,false,27,4,44,10,4,2025
2025-10-30,false,false,,false,false,26,5,44,10,4,2025
2025-10-31,true,false,,false,false,25,6,44,10,4,2025
2025-11-01,true,false,,false,false,24,7,44,11,4,2025
2025-11-02,false,false,,false,false,23,8,44,11,4,2025
2025-11-03,false,false,,false,false,22,9,45,11,4,2025
2025-11-04,false,false,,false,false,21,10,45,11,4,2025
2025-11-05,false,false,,false,false,20,11,45,11,4,2025
2025-11-06,false,false,,false,false,19,12,45,11,4,2025
2025-11-07,true,false,,false,false,18,13,45,11,4,2025
2025-11-08,true,false,,false,false,17,14,45,11,4,2025
2025-11-09,false,false,,false,false,16,15,45,11,4,2025
2025-11-10,false,false,,false,false,15,16,46,11,4,2025
